Voxel count,Max Feret Diameter (nm),Distance,Contact_Type,Distance to closest DSM (nm)
1.0,6.928080428441202,4nm,ER-MT,2608.003114801249
1.0,6.9280474970431385,4nm,ER-MT,2650.436954354518
1.0,6.9280474970431385,4nm,ER-MT,2721.090822888073
1.0,6.928179222635396,4nm,ER-MT,2717.213192227064
1.0,6.92806396274217,4nm,ER-MT,2043.32673092722
1.0,6.9280474970431385,4nm,ER-MT,2642.577555889148
1.0,6.928376131670667,4nm,ER-MT,815.950954802247
1.0,6.928145611884218,4nm,ER-MT,812.9944717438775
1.0,6.928112680486154,4nm,ER-MT,2374.548330408288
1.0,6.928080428441202,4nm,ER-MT,698.8333325352869
1.0,6.9280474970431385,4nm,ER-MT,2352.8366455138894
1.0,6.9280474970431385,4nm,ER-MT,2351.9728529208805
1.0,6.928244406078411,4nm,ER-MT,2303.114342794288
1.0,6.928072195591685,4nm,ER-MT,1996.2003534601536
1.0,6.928080428441202,4nm,ER-MT,2024.7507563908584
1.0,6.928080428441202,4nm,ER-MT,2038.3013179525733
1.0,6.928507857262924,4nm,ER-MT,2208.380465162918
1.0,6.928072195591685,4nm,ER-MT,2033.03125090315
1.0,6.928212154033458,4nm,ER-MT,2488.379323040135
1.0,6.928072195591685,4nm,ER-MT,1975.8460894081509
1.0,6.928145611884218,4nm,ER-MT,828.3766987915442
1.0,6.928112680486154,4nm,ER-MT,2327.199126739288
1.0,6.928212154033458,4nm,ER-MT,700.2285542512254
1.0,6.928080428441202,4nm,ER-MT,825.251447622577
1.0,6.928112680486154,4nm,ER-MT,2511.2260573223466
1.0,6.9280474970431385,4nm,ER-MT,2422.14446188882
1.0,6.928574399412166,4nm,ER-MT,452.7074111138063
1.0,6.928112680486154,4nm,ER-MT,2502.6897674251813
1.0,6.9280474970431385,4nm,ER-MT,436.07340671769634
1.0,6.928507857262924,4nm,ER-MT,2347.5399757444397
1.0,6.9280474970431385,4nm,ER-MT,343.6742588291964
1.0,6.928080428441202,4nm,ER-MT,691.5026915521594
1.0,6.928112680486154,4nm,ER-MT,2427.8451746795326
1.0,6.9280474970431385,4nm,ER-MT,670.5937494189129
1.0,6.9280474970431385,4nm,ER-MT,651.4230221910111
1.0,6.928112680486154,4nm,ER-MT,2371.784148635925
1.0,6.9280474970431385,4nm,ER-MT,2376.420752625563
1.0,6.928212154033458,4nm,ER-MT,2403.8270112214377
1.0,6.9280474970431385,4nm,ER-MT,2371.716618654318
1.0,6.9280474970431385,4nm,ER-MT,768.187476296589
1.0,6.9280474970431385,4nm,ER-MT,2378.8836642779643
1.0,6.9280474970431385,4nm,ER-MT,2699.027845665114
1.0,6.9280474970431385,4nm,ER-MT,2719.541271289927
1.0,6.9280474970431385,4nm,ER-MT,2796.0370516666444
1.0,6.928080428441202,4nm,ER-MT,2407.418605798739
1.0,6.9280474970431385,4nm,ER-MT,2350.17955674266
1.0,6.928409063068731,4nm,ER-MT,806.2257279561891
1.0,6.9280474970431385,4nm,ER-MT,3449.331643423648
1.0,6.928112680486154,4nm,ER-MT,2382.07985603367
1.0,6.928112680486154,4nm,ER-MT,2707.0573196397163
1.0,6.9280474970431385,4nm,ER-MT,658.6531640095927
1.0,6.928310948227652,4nm,ER-MT,748.2673254344263
1.0,6.928574399412166,4nm,ER-MT,581.1712071590591
1.0,6.928080428441202,4nm,ER-MT,465.6178589357296
1.0,6.928080428441202,4nm,ER-MT,465.6178589357296
1.0,6.9280474970431385,4nm,ER-MT,2430.506128803245
1.0,6.928112680486154,4nm,ER-MT,809.8691068880726
1.0,6.928376131670667,4nm,ER-MT,2336.475972697372
1.0,6.928310948227652,4nm,ER-MT,683.3915335846541
1.0,6.9280474970431385,4nm,ER-MT,393.5683139388857
1.0,6.928112680486154,4nm,ER-MT,2222.794591943966
1.0,6.928179222635396,4nm,ER-MT,382.789778541337
1.0,6.928080428441202,4nm,ER-MT,2449.2742340953555
1.0,6.928179222635396,4nm,ER-MT,2721.8729883315973
1.0,6.928310948227652,4nm,ER-MT,688.7786412335117
1.0,6.928310948227652,4nm,ER-MT,2336.623083465384
1.0,6.9280474970431385,4nm,ER-MT,813.8894145304221
1.0,6.928112680486154,4nm,ER-MT,2184.4834918738343
1.0,6.928112680486154,4nm,ER-MT,2349.008354940452
1.0,6.928112680486154,4nm,ER-MT,766.644632221869
1.0,6.928376131670667,4nm,ER-MT,640.4123382708349
1.0,6.928112680486154,4nm,ER-MT,681.38683673169
1.0,6.9280474970431385,4nm,ER-MT,2302.103439433268
1.0,6.9280474970431385,4nm,ER-MT,2447.833367114072
1.0,6.928376131670667,4nm,ER-MT,575.6804739576182
1.0,6.9280474970431385,4nm,ER-MT,811.8620371533325
1.0,6.9280474970431385,4nm,ER-MT,815.3428439072741
1.0,6.928112680486154,4nm,ER-MT,3432.048970353208
1.0,6.928145611884218,4nm,ER-MT,832.4998361786129
1.0,6.928376131670667,4nm,ER-MT,2368.560672039166
1.0,6.928112680486154,4nm,ER-MT,753.1268124694179
1.0,6.9280474970431385,4nm,ER-MT,331.1314173970459
1.0,6.928178543282282,4nm,ER-MT,2716.4476250618463
1.0,6.9280474970431385,4nm,ER-MT,391.95919043777394
1.0,6.928343879625715,4nm,ER-MT,848.1886197841959
1.0,6.928072195591685,4nm,ER-MT,2061.0016235877997
1.0,6.9280474970431385,4nm,ER-MT,2386.243977525737
1.0,6.9280474970431385,4nm,ER-MT,842.7573447988834
1.0,6.928244406078411,4nm,ER-MT,2511.4075015153503
1.0,6.9280474970431385,4nm,ER-MT,813.4371114465466
1.0,6.928112680486154,4nm,ER-MT,2724.405248955009
1.0,6.928145611884218,4nm,ER-MT,845.3732789348578
1.0,6.9280474970431385,4nm,ER-MT,2340.3520117426524
1.0,6.928112680486154,4nm,ER-MT,340.939863008316
1.0,6.9280474970431385,4nm,ER-MT,2344.525455555413
1.0,6.928080428441202,4nm,ER-MT,844.2369221484114
1.0,6.928269104626959,4nm,ER-MT,2037.96366804454
1.0,6.928310948227652,4nm,ER-MT,2339.5657535729697
1.0,6.928080428441202,4nm,ER-MT,848.3584110763331
1.0,6.9280474970431385,4nm,ER-MT,2346.94016398862
1.0,6.9280474970431385,4nm,ER-MT,391.2237218628434
1.0,6.928376131670667,4nm,ER-MT,2373.4296519251075
1.0,6.928112680486154,4nm,ER-MT,2218.431973233237
1.0,6.9280474970431385,4nm,ER-MT,2499.622496543452
1.0,6.928113359839267,4nm,ER-MT,2705.910674194456
1.0,6.928310948227652,4nm,ER-MT,800.3499374353851
1.0,6.928113359839267,4nm,ER-MT,2727.272658376023
1.0,6.928145611884218,4nm,ER-MT,861.4406397100538
1.0,6.92806396274217,4nm,ER-MT,2069.1022655228157
1.0,6.928080428441202,4nm,ER-MT,871.6788215679117
1.0,6.9280474970431385,4nm,ER-MT,2521.034730307292
1.0,6.928112680486154,4nm,ER-MT,813.7812983477488
1.0,6.9280474970431385,4nm,ER-MT,830.0939953187481
1.0,6.9280474970431385,4nm,ER-MT,2728.9440822642064
1.0,6.928112680486154,4nm,ER-MT,425.3563190559362
1.0,6.928112680486154,4nm,ER-MT,2213.9122393127764
1.0,6.928137379034701,4nm,ER-MT,2051.7854864010587
1.0,6.928137379034701,4nm,ER-MT,2064.4263258873248
1.0,6.9280474970431385,4nm,ER-MT,2787.606945275911
1.0,6.928112680486154,4nm,ER-MT,2209.398189734202
1.0,6.928072195591685,4nm,ER-MT,2052.962827292504
1.0,6.9280474970431385,4nm,ER-MT,373.0308151261852
1.0,6.9280474970431385,4nm,ER-MT,432.9249350121245
1.0,6.9280474970431385,4nm,ER-MT,2815.693051161361
1.0,6.928179222635396,4nm,ER-MT,2516.667564123054
1.0,6.9280474970431385,4nm,ER-MT,2520.89512287057
1.0,6.928112680486154,4nm,ER-MT,2390.106146776816
1.0,6.928145611884218,4nm,ER-MT,2592.040118543082
1.0,6.928310948227652,4nm,ER-MT,2344.1809844371164
1.0,6.928145611884218,4nm,ER-MT,2591.422799014253
1.0,6.928145611884218,4nm,ER-MT,1996.89361579658
1.0,6.928277337476475,4nm,ER-MT,2020.8592559356475
1.0,6.928112680486154,4nm,ER-MT,357.90503716270905
1.0,6.928137379034701,4nm,ER-MT,2031.9685063441284
1.0,6.928269104626959,4nm,ER-MT,1974.1571577469585
1.0,6.928129146185186,4nm,ER-MT,681.7624580435222
1.0,6.928112680486154,4nm,ER-MT,352.7491969634866
1.0,6.928442673819909,4nm,ER-MT,2381.844751653261
1.0,6.9280474970431385,4nm,ER-MT,2721.261353144655
1.0,6.928112680486154,4nm,ER-MT,2415.082690276904
1.0,6.9280474970431385,4nm,ER-MT,2910.089961005724
1.0,6.928376131670667,4nm,ER-MT,448.51756797470443
1.0,6.928112680486154,4nm,ER-MT,799.4898396646022
1.0,6.9280474970431385,4nm,ER-MT,2517.6559574902058
1.0,6.928112680486154,4nm,ER-MT,429.7906457395584
1.0,6.9280474970431385,4nm,ER-MT,3468.2584555412177
1.0,6.9280474970431385,4nm,ER-MT,2378.7627014826285
1.0,6.928310948227652,4nm,ER-MT,2373.9789867249783
1.0,6.928080428441202,4nm,ER-MT,832.2884355038696
1.0,6.9280474970431385,4nm,ER-MT,2718.849827942904
1.0,6.928203921183943,4nm,ER-MT,1975.2508251258405
1.0,6.928080428441202,4nm,ER-MT,2588.0556222546147
1.0,6.928072195591685,4nm,ER-MT,1990.6460693164263
1.0,6.928376131670667,4nm,ER-MT,2338.7037799693644
1.0,6.928145611884218,4nm,ER-MT,821.9489018301829
1.0,6.9280474970431385,4nm,ER-MT,352.9532364154875
1.0,6.928376131670667,4nm,ER-MT,849.1030598634097
1.0,6.928112680486154,4nm,ER-MT,844.9472943539149
1.0,6.928212154033458,4nm,ER-MT,701.2788501015166
1.0,6.9280474970431385,4nm,ER-MT,2909.925115091028
1.0,6.928310948227652,4nm,ER-MT,2369.9722078163177
1.0,6.9280474970431385,4nm,ER-MT,429.567222681726
1.0,6.9280474970431385,4nm,ER-MT,846.6593044431647
1.0,6.928310948227652,4nm,ER-MT,839.980941691465
1.0,6.9280474970431385,4nm,ER-MT,387.0503917369206
1.0,6.9280474970431385,4nm,ER-MT,2390.65184359788
1.0,6.9280474970431385,4nm,ER-MT,2912.310264946427
1.0,6.928310948227652,4nm,ER-MT,382.8733383670624
1.0,6.9280474970431385,4nm,ER-MT,382.7270518286241
1.0,6.928112680486154,4nm,ER-MT,2379.4655135134235
1.0,6.928112680486154,4nm,ER-MT,756.7826401100319
1.0,6.9280474970431385,4nm,ER-MT,2218.8862658367725
1.0,6.928113359839267,4nm,ER-MT,2714.9158086103853
1.0,6.9280474970431385,4nm,ER-MT,2491.49275077798
1.0,6.9280474970431385,4nm,ER-MT,2713.0440685141366
1.0,6.928376131670667,4nm,ER-MT,2499.6159027068643
1.0,6.928112680486154,4nm,ER-MT,2480.0710889394395
1.0,6.928112680486154,4nm,ER-MT,2717.392817430664
1.0,6.9280474970431385,4nm,ER-MT,1610.3018651847378
1.0,6.928178543282282,4nm,ER-MT,2842.3482945072465
1.0,6.928310948227652,4nm,ER-MT,2721.217242651619
1.0,6.928112680486154,4nm,ER-MT,881.489654602774
1.0,6.9280474970431385,4nm,ER-MT,2711.6755063616442
1.0,6.928113359839267,4nm,ER-MT,2742.6410724729067
1.0,6.928113359839267,4nm,ER-MT,2831.302253980539
1.0,6.928113359839267,4nm,ER-MT,2800.5770218442194
1.0,6.9280474970431385,4nm,ER-MT,2485.690174580668
1.0,6.9280474970431385,4nm,ER-MT,2246.4337234850973
1.0,6.928112680486154,4nm,ER-MT,863.7406949674187
1.0,6.928113359839267,4nm,ER-MT,2723.6358164373087
1.0,6.928112680486154,4nm,ER-MT,2297.9015739110764
1.0,6.9280474970431385,4nm,ER-MT,2721.437795116799
1.0,6.9280474970431385,4nm,ER-MT,261.9618442167848
1.0,6.9280474970431385,4nm,ER-MT,1375.4067822446814
1.0,6.928310948227652,4nm,ER-MT,2713.787125685485
1.0,6.9280474970431385,4nm,ER-MT,2497.2464416350704
1.0,6.928310948227652,4nm,ER-MT,2248.619011879782
1.0,6.9280474970431385,4nm,ER-MT,2501.4714992721565
1.0,6.928310948227652,4nm,ER-MT,2660.126256159856
1.0,6.9280474970431385,4nm,ER-MT,2496.4390377135715
1.0,6.9280474970431385,4nm,ER-MT,2840.3267151588807
1.0,6.9280474970431385,4nm,ER-MT,2679.611952771665
1.0,6.9280474970431385,4nm,ER-MT,2259.206894450472
1.0,6.9280474970431385,4nm,ER-MT,259.568878391292
1.0,6.928244406078411,4nm,ER-MT,2495.785338396672
1.0,6.9280474970431385,4nm,ER-MT,2492.7928734541642
1.0,6.9280474970431385,4nm,ER-MT,2500.643176972517
1.0,6.928112680486154,4nm,ER-MT,2840.20848084765
1.0,6.9280474970431385,4nm,ER-MT,2501.500375728938
1.0,6.928178543282282,4nm,ER-MT,2838.0782168824226
1.0,6.9280474970431385,4nm,ER-MT,2494.2141862993594
1.0,6.9280474970431385,4nm,ER-MT,835.0424991476757
1.0,6.9280474970431385,4nm,ER-MT,2681.193791431724
1.0,6.9280474970431385,4nm,ER-MT,2714.0788461110787
1.0,6.9280474970431385,4nm,ER-MT,2837.852662196383
1.0,6.9280474970431385,4nm,ER-MT,974.063596004271
1.0,6.9280474970431385,4nm,ER-MT,2295.8640784054296
1.0,6.928112680486154,4nm,ER-MT,2717.534243856789
1.0,6.928112680486154,4nm,ER-MT,2709.464752115309
1.0,6.9280474970431385,4nm,ER-MT,2581.6025299718603
1.0,6.9280474970431385,4nm,ER-MT,2483.033767930465
1.0,6.928112680486154,4nm,ER-MT,2706.581653910689
1.0,6.928112680486154,4nm,ER-MT,2711.684373934986
1.0,6.9280474970431385,4nm,ER-MT,910.8589438255876
1.0,6.928376131670667,4nm,ER-MT,2769.7826681105653
1.0,6.928112680486154,4nm,ER-MT,926.3260949410324
1.0,6.9280474970431385,4nm,ER-MT,2649.682301125722
1.0,6.9280474970431385,4nm,ER-MT,2710.958369789296
1.0,6.928112680486154,4nm,ER-MT,2274.934786328231
1.0,6.9280474970431385,4nm,ER-MT,2327.3159968084656
1.0,6.9280474970431385,4nm,ER-MT,1626.8005538222496
1.0,6.9280474970431385,4nm,ER-MT,2766.918896668358
1.0,6.928310948227652,4nm,ER-MT,2561.1809633119265
1.0,6.928113359839267,4nm,ER-MT,2773.165761027485
1.0,6.928112680486154,4nm,ER-MT,2753.798753474257
1.0,6.928376131670667,4nm,ER-MT,2329.8377982428065
1.0,6.9280474970431385,4nm,ER-MT,960.0333896742086
1.0,6.928112680486154,4nm,ER-MT,2596.2465315387817
1.0,6.928112680486154,4nm,ER-MT,2302.141638210742
1.0,6.9280474970431385,4nm,ER-MT,2707.3144792666426
1.0,6.9280474970431385,4nm,ER-MT,2482.93372351327
1.0,6.928112680486154,4nm,ER-MT,2374.8716557747684
1.0,6.928244406078411,4nm,ER-MT,2344.221911698696
1.0,6.928376131670667,4nm,ER-MT,2361.006636419916
1.0,6.9280474970431385,4nm,ER-MT,1586.1046449572314
1.0,6.9280474970431385,4nm,ER-MT,2532.29381996789
1.0,6.9280474970431385,4nm,ER-MT,2290.0619569554688
1.0,6.9280474970431385,4nm,ER-MT,893.9798590290593
1.0,6.9280474970431385,4nm,ER-MT,978.6358532437589
1.0,6.928112680486154,4nm,ER-MT,881.326286616968
1.0,6.9280474970431385,4nm,ER-MT,2279.768295920803
1.0,6.9280474970431385,4nm,ER-MT,2618.9800337306224
1.0,6.928112680486154,4nm,ER-MT,966.0973319114421
1.0,6.928112680486154,4nm,ER-MT,986.3143759503146
1.0,6.928310948227652,4nm,ER-MT,2931.1295293155126
1.0,6.9280474970431385,4nm,ER-MT,2794.022293528542
1.0,6.928113359839267,4nm,ER-MT,2769.7017230821075
1.0,6.928179222635396,4nm,ER-MT,2341.4559109369293
1.0,6.9280474970431385,4nm,ER-MT,903.7964332492264
1.0,6.9280474970431385,4nm,ER-MT,2344.4129055860685
1.0,6.92810512698975,4nm,ER-MT,391.3055195425841
1.0,6.928112680486154,4nm,ER-MT,2701.6617423214484
1.0,6.928113359839267,4nm,ER-MT,3448.524466875824
1.0,6.92806396274217,4nm,ER-MT,2288.3461952005746
1.0,6.9280474970431385,4nm,ER-MT,2293.563056809944
1.0,6.928080428441202,4nm,ER-MT,2249.600811410346
1.0,6.9280474970431385,4nm,ER-MT,751.5317861361837
1.0,6.9280474970431385,4nm,ER-MT,2349.0933926950675
1.0,6.928310948227652,4nm,ER-MT,2299.206926181796
1.0,6.928310948227652,4nm,ER-MT,2299.4852315605385
1.0,6.928112680486154,4nm,ER-MT,2880.027750506997
1.0,6.928080428441202,4nm,ER-MT,2319.6585061668884
1.0,6.9280474970431385,4nm,ER-MT,2271.739276693552
1.0,6.928212154033458,4nm,ER-MT,2238.6066120816395
1.0,6.928145611884218,4nm,ER-MT,2293.3575110073434
1.0,6.928112680486154,4nm,ER-MT,1492.793330726272
1.0,6.928112680486154,4nm,ER-MT,2348.4394660044927
1.0,6.9280474970431385,4nm,ER-MT,2400.949824732379
1.0,6.928145611884218,4nm,ER-MT,2157.0572243945207
1.0,6.9280474970431385,4nm,ER-MT,641.0242008314526
1.0,6.9280474970431385,4nm,ER-MT,2400.599896645872
1.0,6.9280474970431385,4nm,ER-MT,560.3141630672326
1.0,6.928112680486154,4nm,ER-MT,2229.4143491308205
1.0,6.928244406078411,4nm,ER-MT,2234.586190752452
1.0,6.928212154033458,4nm,ER-MT,2240.160711153294
1.0,6.928112680486154,4nm,ER-MT,1493.286276854633
1.0,6.928080428441202,4nm,ER-MT,2814.198296618997
1.0,6.9280474970431385,4nm,ER-MT,2888.792096200632
1.0,6.928080428441202,4nm,ER-MT,2846.083589247428
1.0,6.928145611884218,4nm,ER-MT,798.4184549059137
1.0,6.928080428441202,4nm,ER-MT,2770.3604246198665
1.0,6.9280474970431385,4nm,ER-MT,2302.5447717373027
1.0,6.928376131670667,4nm,ER-MT,818.2224746633437
1.0,6.928112680486154,4nm,ER-MT,799.9400395419798
1.0,6.9280474970431385,4nm,ER-MT,2761.390987870982
1.0,6.928080428441202,4nm,ER-MT,472.4235509456776
1.0,6.928112680486154,4nm,ER-MT,795.6180070323171
1.0,6.928145611884218,4nm,ER-MT,471.98304287121573
1.0,6.928244406078411,4nm,ER-MT,2294.947535119718
1.0,6.928112680486154,4nm,ER-MT,2398.4794097486883
1.0,6.9280474970431385,4nm,ER-MT,3443.8025977578945
1.0,6.928145611884218,4nm,ER-MT,2826.214540618821
1.0,6.9280474970431385,4nm,ER-MT,2388.38197219593
1.0,6.9280474970431385,4nm,ER-MT,755.0257805633009
1.0,6.9280474970431385,4nm,ER-MT,744.7952725669893
1.0,6.928112680486154,4nm,ER-MT,1482.1066542936023
1.0,6.928112680486154,4nm,ER-MT,563.6168793898833
1.0,6.928112680486154,4nm,ER-MT,1486.095584368741
1.0,6.928112680486154,4nm,ER-MT,265.26967644713295
1.0,6.928113359839267,4nm,ER-MT,2673.691142263124
1.0,6.9280474970431385,4nm,ER-MT,2500.339178368449
1.0,6.928179222635396,4nm,ER-MT,2489.960706952843
1.0,6.9280474970431385,4nm,ER-MT,2336.1712919722777
1.0,6.928112680486154,4nm,ER-MT,886.16928906049
1.0,6.928112680486154,4nm,ER-MT,2840.4676868376555
1.0,6.9280474970431385,4nm,ER-MT,2261.48631554679
1.0,6.9280474970431385,4nm,ER-MT,2203.6515474610496
1.0,6.9280474970431385,4nm,ER-MT,2494.913132977672
1.0,6.9280474970431385,4nm,ER-MT,2713.268031584448
1.0,6.9280474970431385,4nm,ER-MT,2484.289780113613
1.0,6.9280474970431385,4nm,ER-MT,2501.394874343532
1.0,6.928112680486154,4nm,ER-MT,2503.02218773868
1.0,6.9280474970431385,4nm,ER-MT,2493.668716851971
1.0,6.928178543282282,4nm,ER-MT,2844.8466764530167
1.0,6.9280474970431385,4nm,ER-MT,2489.3083718779963
1.0,6.928170310432765,4nm,ER-MT,400.9189353837428
1.0,6.928112680486154,4nm,ER-MT,2661.334974618512
1.0,6.928112680486154,4nm,ER-MT,2842.652293111314
1.0,6.928376131670667,4nm,ER-MT,2544.644530644291
1.0,6.928113359839267,4nm,ER-MT,2852.395482477732
1.0,6.928112680486154,4nm,ER-MT,2662.507085915422
1.0,6.9280474970431385,4nm,ER-MT,2861.814891730319
1.0,6.928507857262924,4nm,ER-MT,2279.3014977651183
1.0,6.9280474970431385,4nm,ER-MT,1677.8795952632208
1.0,6.9280474970431385,4nm,ER-MT,2334.0196548815584
1.0,6.9280474970431385,4nm,ER-MT,2340.492301300401
1.0,6.9280474970431385,4nm,ER-MT,2336.496436328161
1.0,6.9280474970431385,4nm,ER-MT,2003.3492091897638
1.0,6.9280474970431385,4nm,ER-MT,2335.5444227490807
1.0,6.928080428441202,4nm,ER-MT,2286.006065332913
1.0,6.928310948227652,4nm,ER-MT,1999.3678961327528
1.0,6.9280474970431385,4nm,ER-MT,2361.78584600566
1.0,6.9280474970431385,4nm,ER-MT,1679.9000377432094
1.0,6.928112680486154,4nm,ER-MT,2008.1474758626428
1.0,6.928310948227652,4nm,ER-MT,1676.1335928094925
1.0,6.9280474970431385,4nm,ER-MT,2339.5589323627064
1.0,6.928113359839267,4nm,ER-MT,2848.870735761011
1.0,6.928112680486154,4nm,ER-MT,1701.6180891005206
1.0,6.928112680486154,4nm,ER-MT,2352.700448682299
1.0,6.9280474970431385,4nm,ER-MT,2235.2378437062725
1.0,6.928112680486154,4nm,ER-MT,2336.883426323766
1.0,6.928112680486154,4nm,ER-MT,802.685519829538
1.0,6.92837681102378,4nm,ER-MT,2772.461812128313
1.0,6.9280474970431385,4nm,ER-MT,2279.9017642682884
1.0,6.928112680486154,4nm,ER-MT,1248.8330867199693
1.0,6.928112680486154,4nm,ER-MT,2528.699269532808
1.0,6.9280474970431385,4nm,ER-MT,3399.0068004641216
1.0,6.9282036639073965,4nm,ER-MT,1306.004605794442
1.0,6.928113359839265,4nm,ER-MT,439.0171000068222
1.0,6.928178543282282,4nm,ER-MT,2711.173920033616
1.0,6.928112680486154,4nm,ER-MT,1291.5602383145597
1.0,6.9280474970431385,4nm,ER-MT,3401.406729608425
1.0,6.928113359839267,4nm,ER-MT,2793.400881273556
1.0,6.9280474970431385,4nm,ER-MT,589.6711172681535
1.0,6.928112680486154,4nm,ER-MT,2344.603899473441
1.0,6.928112680486154,4nm,ER-MT,1293.8438658238738
1.0,6.9280474970431385,4nm,ER-MT,2296.13601732126
1.0,6.9280474970431385,4nm,ER-MT,2274.9031813873444
1.0,6.9280474970431385,4nm,ER-MT,2863.469262592844
1.0,6.928113359839267,4nm,ER-MT,2958.6215077870293
1.0,6.928113359839267,4nm,ER-MT,3398.2255445152987
1.0,6.9280474970431385,4nm,ER-MT,2283.523599544424
1.0,6.9280474970431385,4nm,ER-MT,3780.1291910000155
1.0,6.92817786392917,4nm,ER-MT,2262.476527903345
1.0,6.92817786392917,4nm,ER-MT,2277.293106089928
1.0,6.9280474970431385,4nm,ER-MT,592.8237669650116
1.0,6.928310948227652,4nm,ER-MT,598.277551944193
1.0,6.928112680486154,4nm,ER-MT,1992.317265830934
1.0,6.9280474970431385,4nm,ER-MT,1883.681420622452
1.0,6.9280474970431385,4nm,ER-MT,2427.9570425278507
1.0,6.928071938315139,4nm,ER-MT,1300.891995015263
1.0,6.9280474970431385,4nm,ER-MT,2319.289478691644
1.0,6.9280474970431385,4nm,ER-MT,2425.1548893516883
1.0,6.9280474970431385,4nm,ER-MT,2424.633521513897
1.0,6.928310948227652,4nm,ER-MT,994.5933925337158
1.0,6.928113359839267,4nm,ER-MT,281.39649543845735
1.0,6.9280474970431385,4nm,ER-MT,2292.425733685377
1.0,6.928376131670667,4nm,ER-MT,593.1070745646139
1.0,6.928145611884218,4nm,ER-MT,3063.242729695048
1.0,6.928112680486154,4nm,ER-MT,522.5169843470212
1.0,6.9280474970431385,4nm,ER-MT,2454.75530391559
1.0,6.9280474970431385,4nm,ER-MT,2380.0032522558467
1.0,6.9280474970431385,4nm,ER-MT,2371.274831602932
1.0,6.9280474970431385,4nm,ER-MT,2277.451130794361
1.0,6.9280474970431385,4nm,ER-MT,2274.403641422396
1.0,6.92837681102378,4nm,ER-MT,2711.935167099
1.0,6.928112680486154,4nm,ER-MT,521.9961849434185
1.0,6.928112680486154,4nm,ER-MT,2924.24624603882
1.0,6.928112680486154,4nm,ER-MT,2373.857569182292
1.0,6.928080428441202,4nm,ER-MT,471.01590894271794
1.0,6.928310948227652,4nm,ER-MT,2372.148401263985
1.0,6.9280474970431385,4nm,ER-MT,2713.539288379252
1.0,6.9280474970431385,4nm,ER-MT,391.714195302484
1.0,6.928310948227652,4nm,ER-MT,2305.59317060397
1.0,6.9280474970431385,4nm,ER-MT,360.3109632877022
1.0,6.928310948227652,4nm,ER-MT,598.277551944193
1.0,6.928310948227652,4nm,ER-MT,2345.1773358829087
1.0,6.9280474970431385,4nm,ER-MT,2377.4541659804527
1.0,6.9280474970431385,4nm,ER-MT,2277.532075822819
1.0,6.9280474970431385,4nm,ER-MT,2272.6512725057546
1.0,6.9280474970431385,4nm,ER-MT,2297.633500347729
1.0,6.928376131670667,4nm,ER-MT,2283.7512005935423
1.0,6.9280474970431385,4nm,ER-MT,2376.340034970781
1.0,6.9280474970431385,4nm,ER-MT,2288.0490178067703
1.0,6.9280474970431385,4nm,ER-MT,2530.748588469578
1.0,6.9280474970431385,4nm,ER-MT,2280.2807961852523
1.0,6.928080428441202,4nm,ER-MT,469.6381665780791
1.0,6.9280474970431385,4nm,ER-MT,470.7270875314862
1.0,6.9280474970431385,4nm,ER-MT,2364.801957810414
1.0,6.9280474970431385,4nm,ER-MT,2286.293010911322
1.0,6.9280474970431385,4nm,ER-MT,527.1660370453901
1.0,6.928080428441202,4nm,ER-MT,483.0735065297631
1.0,6.928145611884218,4nm,ER-MT,3097.7100777818123
1.0,6.928112680486154,4nm,ER-MT,2421.7215468524955
1.0,6.928112680486154,4nm,ER-MT,1817.197812670201
1.0,6.9280474970431385,4nm,ER-MT,2700.038521652459
1.0,6.928080428441202,4nm,ER-MT,563.2761599372316
1.0,6.928145611884218,4nm,ER-MT,551.6665737559379
1.0,6.928113359839267,4nm,ER-MT,243.73755991291546
1.0,6.9280474970431385,4nm,ER-MT,243.01439793816826
1.0,6.9280474970431385,4nm,ER-MT,1989.701559068635
1.0,6.928179222635396,4nm,ER-MT,147.67532263704197
1.0,6.928112680486154,4nm,ER-MT,2365.8537884330144
1.0,6.9280474970431385,4nm,ER-MT,2004.4949451403227
1.0,6.9280474970431385,4nm,ER-MT,247.38633896959072
1.0,6.928179222635396,4nm,ER-MT,2008.8803012185963
1.0,6.9280474970431385,4nm,ER-MT,2950.227099063341
1.0,6.928310948227652,4nm,ER-MT,2274.860889883712
1.0,6.928376131670667,4nm,ER-MT,2291.4414330443838
1.0,6.9280474970431385,4nm,ER-MT,2001.27965399588
1.0,6.928113359839267,4nm,ER-MT,2964.288796647452
1.0,6.928343879625715,4nm,ER-MT,558.0824335993384
1.0,6.928080428441202,4nm,ER-MT,3115.0857466855086
1.0,6.928112680486154,4nm,ER-MT,2941.963884950382
1.0,6.9280474970431385,4nm,ER-MT,2257.4322429136373
1.0,6.928639582855181,4nm,ER-MT,1704.4882270056403
1.0,6.928178543282282,4nm,ER-MT,2936.983491963474
1.0,6.9280474970431385,4nm,ER-MT,2239.8214696295327
1.0,6.928310948227652,4nm,ER-MT,2244.9160042015137
1.0,6.928376131670667,4nm,ER-MT,2012.1628949709702
1.0,6.928112680486154,4nm,ER-MT,2278.5434339311905
1.0,6.9280474970431385,4nm,ER-MT,2699.0962851414224
1.0,6.9280474970431385,4nm,ER-MT,2249.6399196825223
1.0,6.9280474970431385,4nm,ER-MT,2257.198275401606
